2025-07-26 22:40:34 | INFO     | server:start_hls:186 - HLS 스트리밍과 객체 감지가 시작되었습니다.
2025-07-26 23:02:28 | ERROR    | server:detect_objects_in_frame:121 - 객체 감지 중 오류 발생: 403 Client Error: Forbidden for url: https://detect.roboflow.com/construction-vehicle-detection-pxc7c/2?api_key=qBE2GZub5BHSYkysR1kg&name=YOUR_IMAGE.jpg&overlap=30&confidence=40&stroke=1&labels=false&format=json
2025-07-26 23:02:31 | ERROR    | server:detect_objects_in_frame:121 - 객체 감지 중 오류 발생: 403 Client Error: Forbidden for url: https://detect.roboflow.com/construction-vehicle-detection-pxc7c/2?api_key=qBE2GZub5BHSYkysR1kg&name=YOUR_IMAGE.jpg&overlap=30&confidence=40&stroke=1&labels=false&format=json
2025-07-26 23:02:34 | ERROR    | server:detect_objects_in_frame:121 - 객체 감지 중 오류 발생: 403 Client Error: Forbidden for url: https://detect.roboflow.com/construction-vehicle-detection-pxc7c/2?api_key=qBE2GZub5BHSYkysR1kg&name=YOUR_IMAGE.jpg&overlap=30&confidence=40&stroke=1&labels=false&format=json
2025-07-26 23:02:39 | ERROR    | server:detect_objects_in_frame:121 - 객체 감지 중 오류 발생: 403 Client Error: Forbidden for url: https://detect.roboflow.com/construction-vehicle-detection-pxc7c/2?api_key=qBE2GZub5BHSYkysR1kg&name=YOUR_IMAGE.jpg&overlap=30&confidence=40&stroke=1&labels=false&format=json
2025-07-26 23:02:41 | ERROR    | server:detect_objects_in_frame:121 - 객체 감지 중 오류 발생: 403 Client Error: Forbidden for url: https://detect.roboflow.com/construction-vehicle-detection-pxc7c/2?api_key=qBE2GZub5BHSYkysR1kg&name=YOUR_IMAGE.jpg&overlap=30&confidence=40&stroke=1&labels=false&format=json
2025-07-26 23:02:44 | ERROR    | server:detect_objects_in_frame:121 - 객체 감지 중 오류 발생: 403 Client Error: Forbidden for url: https://detect.roboflow.com/construction-vehicle-detection-pxc7c/2?api_key=qBE2GZub5BHSYkysR1kg&name=YOUR_IMAGE.jpg&overlap=30&confidence=40&stroke=1&labels=false&format=json
2025-07-26 23:02:47 | ERROR    | server:detect_objects_in_frame:121 - 객체 감지 중 오류 발생: 403 Client Error: Forbidden for url: https://detect.roboflow.com/construction-vehicle-detection-pxc7c/2?api_key=qBE2GZub5BHSYkysR1kg&name=YOUR_IMAGE.jpg&overlap=30&confidence=40&stroke=1&labels=false&format=json
2025-07-26 23:02:50 | ERROR    | server:detect_objects_in_frame:121 - 객체 감지 중 오류 발생: 403 Client Error: Forbidden for url: https://detect.roboflow.com/construction-vehicle-detection-pxc7c/2?api_key=qBE2GZub5BHSYkysR1kg&name=YOUR_IMAGE.jpg&overlap=30&confidence=40&stroke=1&labels=false&format=json
2025-07-26 23:02:53 | ERROR    | server:detect_objects_in_frame:121 - 객체 감지 중 오류 발생: 403 Client Error: Forbidden for url: https://detect.roboflow.com/construction-vehicle-detection-pxc7c/2?api_key=qBE2GZub5BHSYkysR1kg&name=YOUR_IMAGE.jpg&overlap=30&confidence=40&stroke=1&labels=false&format=json
2025-07-26 23:02:56 | ERROR    | server:detect_objects_in_frame:121 - 객체 감지 중 오류 발생: 403 Client Error: Forbidden for url: https://detect.roboflow.com/construction-vehicle-detection-pxc7c/2?api_key=qBE2GZub5BHSYkysR1kg&name=YOUR_IMAGE.jpg&overlap=30&confidence=40&stroke=1&labels=false&format=json
2025-07-26 23:02:59 | ERROR    | server:detect_objects_in_frame:121 - 객체 감지 중 오류 발생: 403 Client Error: Forbidden for url: https://detect.roboflow.com/construction-vehicle-detection-pxc7c/2?api_key=qBE2GZub5BHSYkysR1kg&name=YOUR_IMAGE.jpg&overlap=30&confidence=40&stroke=1&labels=false&format=json
2025-07-26 23:03:02 | ERROR    | server:detect_objects_in_frame:121 - 객체 감지 중 오류 발생: 403 Client Error: Forbidden for url: https://detect.roboflow.com/construction-vehicle-detection-pxc7c/2?api_key=qBE2GZub5BHSYkysR1kg&name=YOUR_IMAGE.jpg&overlap=30&confidence=40&stroke=1&labels=false&format=json
2025-07-26 23:03:05 | ERROR    | server:detect_objects_in_frame:121 - 객체 감지 중 오류 발생: 403 Client Error: Forbidden for url: https://detect.roboflow.com/construction-vehicle-detection-pxc7c/2?api_key=qBE2GZub5BHSYkysR1kg&name=YOUR_IMAGE.jpg&overlap=30&confidence=40&stroke=1&labels=false&format=json
2025-07-26 23:03:08 | ERROR    | server:detect_objects_in_frame:121 - 객체 감지 중 오류 발생: 403 Client Error: Forbidden for url: https://detect.roboflow.com/construction-vehicle-detection-pxc7c/2?api_key=qBE2GZub5BHSYkysR1kg&name=YOUR_IMAGE.jpg&overlap=30&confidence=40&stroke=1&labels=false&format=json
2025-07-26 23:03:11 | ERROR    | server:detect_objects_in_frame:121 - 객체 감지 중 오류 발생: 403 Client Error: Forbidden for url: https://detect.roboflow.com/construction-vehicle-detection-pxc7c/2?api_key=qBE2GZub5BHSYkysR1kg&name=YOUR_IMAGE.jpg&overlap=30&confidence=40&stroke=1&labels=false&format=json
2025-07-26 23:03:15 | ERROR    | server:detect_objects_in_frame:121 - 객체 감지 중 오류 발생: 403 Client Error: Forbidden for url: https://detect.roboflow.com/construction-vehicle-detection-pxc7c/2?api_key=qBE2GZub5BHSYkysR1kg&name=YOUR_IMAGE.jpg&overlap=30&confidence=40&stroke=1&labels=false&format=json
2025-07-26 23:03:18 | ERROR    | server:detect_objects_in_frame:121 - 객체 감지 중 오류 발생: 403 Client Error: Forbidden for url: https://detect.roboflow.com/construction-vehicle-detection-pxc7c/2?api_key=qBE2GZub5BHSYkysR1kg&name=YOUR_IMAGE.jpg&overlap=30&confidence=40&stroke=1&labels=false&format=json
2025-07-26 23:03:21 | ERROR    | server:detect_objects_in_frame:121 - 객체 감지 중 오류 발생: 403 Client Error: Forbidden for url: https://detect.roboflow.com/construction-vehicle-detection-pxc7c/2?api_key=qBE2GZub5BHSYkysR1kg&name=YOUR_IMAGE.jpg&overlap=30&confidence=40&stroke=1&labels=false&format=json
2025-07-26 23:03:24 | ERROR    | server:detect_objects_in_frame:121 - 객체 감지 중 오류 발생: 403 Client Error: Forbidden for url: https://detect.roboflow.com/construction-vehicle-detection-pxc7c/2?api_key=qBE2GZub5BHSYkysR1kg&name=YOUR_IMAGE.jpg&overlap=30&confidence=40&stroke=1&labels=false&format=json
2025-07-26 23:03:27 | ERROR    | server:detect_objects_in_frame:121 - 객체 감지 중 오류 발생: 403 Client Error: Forbidden for url: https://detect.roboflow.com/construction-vehicle-detection-pxc7c/2?api_key=qBE2GZub5BHSYkysR1kg&name=YOUR_IMAGE.jpg&overlap=30&confidence=40&stroke=1&labels=false&format=json
2025-07-26 23:03:30 | ERROR    | server:detect_objects_in_frame:121 - 객체 감지 중 오류 발생: 403 Client Error: Forbidden for url: https://detect.roboflow.com/construction-vehicle-detection-pxc7c/2?api_key=qBE2GZub5BHSYkysR1kg&name=YOUR_IMAGE.jpg&overlap=30&confidence=40&stroke=1&labels=false&format=json
2025-07-26 23:03:33 | ERROR    | server:detect_objects_in_frame:121 - 객체 감지 중 오류 발생: 403 Client Error: Forbidden for url: https://detect.roboflow.com/construction-vehicle-detection-pxc7c/2?api_key=qBE2GZub5BHSYkysR1kg&name=YOUR_IMAGE.jpg&overlap=30&confidence=40&stroke=1&labels=false&format=json
2025-07-26 23:03:36 | ERROR    | server:detect_objects_in_frame:121 - 객체 감지 중 오류 발생: 403 Client Error: Forbidden for url: https://detect.roboflow.com/construction-vehicle-detection-pxc7c/2?api_key=qBE2GZub5BHSYkysR1kg&name=YOUR_IMAGE.jpg&overlap=30&confidence=40&stroke=1&labels=false&format=json
2025-07-26 23:03:39 | ERROR    | server:detect_objects_in_frame:121 - 객체 감지 중 오류 발생: 403 Client Error: Forbidden for url: https://detect.roboflow.com/construction-vehicle-detection-pxc7c/2?api_key=qBE2GZub5BHSYkysR1kg&name=YOUR_IMAGE.jpg&overlap=30&confidence=40&stroke=1&labels=false&format=json
2025-07-26 23:03:42 | ERROR    | server:detect_objects_in_frame:121 - 객체 감지 중 오류 발생: 403 Client Error: Forbidden for url: https://detect.roboflow.com/construction-vehicle-detection-pxc7c/2?api_key=qBE2GZub5BHSYkysR1kg&name=YOUR_IMAGE.jpg&overlap=30&confidence=40&stroke=1&labels=false&format=json
2025-07-26 23:03:45 | ERROR    | server:detect_objects_in_frame:121 - 객체 감지 중 오류 발생: 403 Client Error: Forbidden for url: https://detect.roboflow.com/construction-vehicle-detection-pxc7c/2?api_key=qBE2GZub5BHSYkysR1kg&name=YOUR_IMAGE.jpg&overlap=30&confidence=40&stroke=1&labels=false&format=json
2025-07-26 23:03:48 | ERROR    | server:detect_objects_in_frame:121 - 객체 감지 중 오류 발생: 403 Client Error: Forbidden for url: https://detect.roboflow.com/construction-vehicle-detection-pxc7c/2?api_key=qBE2GZub5BHSYkysR1kg&name=YOUR_IMAGE.jpg&overlap=30&confidence=40&stroke=1&labels=false&format=json
2025-07-26 23:03:51 | ERROR    | server:detect_objects_in_frame:121 - 객체 감지 중 오류 발생: 403 Client Error: Forbidden for url: https://detect.roboflow.com/construction-vehicle-detection-pxc7c/2?api_key=qBE2GZub5BHSYkysR1kg&name=YOUR_IMAGE.jpg&overlap=30&confidence=40&stroke=1&labels=false&format=json
2025-07-26 23:03:54 | ERROR    | server:detect_objects_in_frame:121 - 객체 감지 중 오류 발생: 403 Client Error: Forbidden for url: https://detect.roboflow.com/construction-vehicle-detection-pxc7c/2?api_key=qBE2GZub5BHSYkysR1kg&name=YOUR_IMAGE.jpg&overlap=30&confidence=40&stroke=1&labels=false&format=json
2025-07-26 23:03:57 | ERROR    | server:detect_objects_in_frame:121 - 객체 감지 중 오류 발생: 403 Client Error: Forbidden for url: https://detect.roboflow.com/construction-vehicle-detection-pxc7c/2?api_key=qBE2GZub5BHSYkysR1kg&name=YOUR_IMAGE.jpg&overlap=30&confidence=40&stroke=1&labels=false&format=json
2025-07-26 23:04:00 | ERROR    | server:detect_objects_in_frame:121 - 객체 감지 중 오류 발생: 403 Client Error: Forbidden for url: https://detect.roboflow.com/construction-vehicle-detection-pxc7c/2?api_key=qBE2GZub5BHSYkysR1kg&name=YOUR_IMAGE.jpg&overlap=30&confidence=40&stroke=1&labels=false&format=json
2025-07-26 23:04:03 | ERROR    | server:detect_objects_in_frame:121 - 객체 감지 중 오류 발생: 403 Client Error: Forbidden for url: https://detect.roboflow.com/construction-vehicle-detection-pxc7c/2?api_key=qBE2GZub5BHSYkysR1kg&name=YOUR_IMAGE.jpg&overlap=30&confidence=40&stroke=1&labels=false&format=json
2025-07-26 23:04:06 | ERROR    | server:detect_objects_in_frame:121 - 객체 감지 중 오류 발생: 403 Client Error: Forbidden for url: https://detect.roboflow.com/construction-vehicle-detection-pxc7c/2?api_key=qBE2GZub5BHSYkysR1kg&name=YOUR_IMAGE.jpg&overlap=30&confidence=40&stroke=1&labels=false&format=json
2025-07-26 23:04:09 | ERROR    | server:detect_objects_in_frame:121 - 객체 감지 중 오류 발생: 403 Client Error: Forbidden for url: https://detect.roboflow.com/construction-vehicle-detection-pxc7c/2?api_key=qBE2GZub5BHSYkysR1kg&name=YOUR_IMAGE.jpg&overlap=30&confidence=40&stroke=1&labels=false&format=json
2025-07-26 23:04:12 | ERROR    | server:detect_objects_in_frame:121 - 객체 감지 중 오류 발생: 403 Client Error: Forbidden for url: https://detect.roboflow.com/construction-vehicle-detection-pxc7c/2?api_key=qBE2GZub5BHSYkysR1kg&name=YOUR_IMAGE.jpg&overlap=30&confidence=40&stroke=1&labels=false&format=json
2025-07-26 23:04:15 | ERROR    | server:detect_objects_in_frame:121 - 객체 감지 중 오류 발생: 403 Client Error: Forbidden for url: https://detect.roboflow.com/construction-vehicle-detection-pxc7c/2?api_key=qBE2GZub5BHSYkysR1kg&name=YOUR_IMAGE.jpg&overlap=30&confidence=40&stroke=1&labels=false&format=json
2025-07-26 23:04:19 | ERROR    | server:detect_objects_in_frame:121 - 객체 감지 중 오류 발생: 403 Client Error: Forbidden for url: https://detect.roboflow.com/construction-vehicle-detection-pxc7c/2?api_key=qBE2GZub5BHSYkysR1kg&name=YOUR_IMAGE.jpg&overlap=30&confidence=40&stroke=1&labels=false&format=json
2025-07-26 23:04:22 | ERROR    | server:detect_objects_in_frame:121 - 객체 감지 중 오류 발생: 403 Client Error: Forbidden for url: https://detect.roboflow.com/construction-vehicle-detection-pxc7c/2?api_key=qBE2GZub5BHSYkysR1kg&name=YOUR_IMAGE.jpg&overlap=30&confidence=40&stroke=1&labels=false&format=json
2025-07-26 23:04:25 | ERROR    | server:detect_objects_in_frame:121 - 객체 감지 중 오류 발생: 403 Client Error: Forbidden for url: https://detect.roboflow.com/construction-vehicle-detection-pxc7c/2?api_key=qBE2GZub5BHSYkysR1kg&name=YOUR_IMAGE.jpg&overlap=30&confidence=40&stroke=1&labels=false&format=json
2025-07-26 23:04:28 | ERROR    | server:detect_objects_in_frame:121 - 객체 감지 중 오류 발생: 403 Client Error: Forbidden for url: https://detect.roboflow.com/construction-vehicle-detection-pxc7c/2?api_key=qBE2GZub5BHSYkysR1kg&name=YOUR_IMAGE.jpg&overlap=30&confidence=40&stroke=1&labels=false&format=json
2025-07-26 23:04:31 | ERROR    | server:detect_objects_in_frame:121 - 객체 감지 중 오류 발생: 403 Client Error: Forbidden for url: https://detect.roboflow.com/construction-vehicle-detection-pxc7c/2?api_key=qBE2GZub5BHSYkysR1kg&name=YOUR_IMAGE.jpg&overlap=30&confidence=40&stroke=1&labels=false&format=json
2025-07-26 23:04:34 | ERROR    | server:detect_objects_in_frame:121 - 객체 감지 중 오류 발생: 403 Client Error: Forbidden for url: https://detect.roboflow.com/construction-vehicle-detection-pxc7c/2?api_key=qBE2GZub5BHSYkysR1kg&name=YOUR_IMAGE.jpg&overlap=30&confidence=40&stroke=1&labels=false&format=json
2025-07-26 23:04:37 | ERROR    | server:detect_objects_in_frame:121 - 객체 감지 중 오류 발생: 403 Client Error: Forbidden for url: https://detect.roboflow.com/construction-vehicle-detection-pxc7c/2?api_key=qBE2GZub5BHSYkysR1kg&name=YOUR_IMAGE.jpg&overlap=30&confidence=40&stroke=1&labels=false&format=json
2025-07-26 23:04:40 | ERROR    | server:detect_objects_in_frame:121 - 객체 감지 중 오류 발생: 403 Client Error: Forbidden for url: https://detect.roboflow.com/construction-vehicle-detection-pxc7c/2?api_key=qBE2GZub5BHSYkysR1kg&name=YOUR_IMAGE.jpg&overlap=30&confidence=40&stroke=1&labels=false&format=json
2025-07-26 23:04:43 | ERROR    | server:detect_objects_in_frame:121 - 객체 감지 중 오류 발생: 403 Client Error: Forbidden for url: https://detect.roboflow.com/construction-vehicle-detection-pxc7c/2?api_key=qBE2GZub5BHSYkysR1kg&name=YOUR_IMAGE.jpg&overlap=30&confidence=40&stroke=1&labels=false&format=json
2025-07-26 23:04:46 | ERROR    | server:detect_objects_in_frame:121 - 객체 감지 중 오류 발생: 403 Client Error: Forbidden for url: https://detect.roboflow.com/construction-vehicle-detection-pxc7c/2?api_key=qBE2GZub5BHSYkysR1kg&name=YOUR_IMAGE.jpg&overlap=30&confidence=40&stroke=1&labels=false&format=json
2025-07-26 23:04:49 | ERROR    | server:detect_objects_in_frame:121 - 객체 감지 중 오류 발생: 403 Client Error: Forbidden for url: https://detect.roboflow.com/construction-vehicle-detection-pxc7c/2?api_key=qBE2GZub5BHSYkysR1kg&name=YOUR_IMAGE.jpg&overlap=30&confidence=40&stroke=1&labels=false&format=json
2025-07-26 23:04:53 | ERROR    | server:detect_objects_in_frame:121 - 객체 감지 중 오류 발생: 403 Client Error: Forbidden for url: https://detect.roboflow.com/construction-vehicle-detection-pxc7c/2?api_key=qBE2GZub5BHSYkysR1kg&name=YOUR_IMAGE.jpg&overlap=30&confidence=40&stroke=1&labels=false&format=json
2025-07-26 23:04:56 | ERROR    | server:detect_objects_in_frame:121 - 객체 감지 중 오류 발생: 403 Client Error: Forbidden for url: https://detect.roboflow.com/construction-vehicle-detection-pxc7c/2?api_key=qBE2GZub5BHSYkysR1kg&name=YOUR_IMAGE.jpg&overlap=30&confidence=40&stroke=1&labels=false&format=json
2025-07-26 23:04:59 | ERROR    | server:detect_objects_in_frame:121 - 객체 감지 중 오류 발생: 403 Client Error: Forbidden for url: https://detect.roboflow.com/construction-vehicle-detection-pxc7c/2?api_key=qBE2GZub5BHSYkysR1kg&name=YOUR_IMAGE.jpg&overlap=30&confidence=40&stroke=1&labels=false&format=json
2025-07-26 23:05:02 | ERROR    | server:detect_objects_in_frame:121 - 객체 감지 중 오류 발생: 403 Client Error: Forbidden for url: https://detect.roboflow.com/construction-vehicle-detection-pxc7c/2?api_key=qBE2GZub5BHSYkysR1kg&name=YOUR_IMAGE.jpg&overlap=30&confidence=40&stroke=1&labels=false&format=json
2025-07-26 23:05:05 | ERROR    | server:detect_objects_in_frame:121 - 객체 감지 중 오류 발생: 403 Client Error: Forbidden for url: https://detect.roboflow.com/construction-vehicle-detection-pxc7c/2?api_key=qBE2GZub5BHSYkysR1kg&name=YOUR_IMAGE.jpg&overlap=30&confidence=40&stroke=1&labels=false&format=json
2025-07-26 23:05:08 | ERROR    | server:detect_objects_in_frame:121 - 객체 감지 중 오류 발생: 403 Client Error: Forbidden for url: https://detect.roboflow.com/construction-vehicle-detection-pxc7c/2?api_key=qBE2GZub5BHSYkysR1kg&name=YOUR_IMAGE.jpg&overlap=30&confidence=40&stroke=1&labels=false&format=json
2025-07-26 23:05:11 | ERROR    | server:detect_objects_in_frame:121 - 객체 감지 중 오류 발생: 403 Client Error: Forbidden for url: https://detect.roboflow.com/construction-vehicle-detection-pxc7c/2?api_key=qBE2GZub5BHSYkysR1kg&name=YOUR_IMAGE.jpg&overlap=30&confidence=40&stroke=1&labels=false&format=json
2025-07-26 23:05:14 | ERROR    | server:detect_objects_in_frame:121 - 객체 감지 중 오류 발생: 403 Client Error: Forbidden for url: https://detect.roboflow.com/construction-vehicle-detection-pxc7c/2?api_key=qBE2GZub5BHSYkysR1kg&name=YOUR_IMAGE.jpg&overlap=30&confidence=40&stroke=1&labels=false&format=json
2025-07-26 23:05:17 | ERROR    | server:detect_objects_in_frame:121 - 객체 감지 중 오류 발생: 403 Client Error: Forbidden for url: https://detect.roboflow.com/construction-vehicle-detection-pxc7c/2?api_key=qBE2GZub5BHSYkysR1kg&name=YOUR_IMAGE.jpg&overlap=30&confidence=40&stroke=1&labels=false&format=json
2025-07-26 23:05:21 | ERROR    | server:detect_objects_in_frame:121 - 객체 감지 중 오류 발생: 403 Client Error: Forbidden for url: https://detect.roboflow.com/construction-vehicle-detection-pxc7c/2?api_key=qBE2GZub5BHSYkysR1kg&name=YOUR_IMAGE.jpg&overlap=30&confidence=40&stroke=1&labels=false&format=json
2025-07-26 23:05:25 | ERROR    | server:detect_objects_in_frame:121 - 객체 감지 중 오류 발생: 403 Client Error: Forbidden for url: https://detect.roboflow.com/construction-vehicle-detection-pxc7c/2?api_key=qBE2GZub5BHSYkysR1kg&name=YOUR_IMAGE.jpg&overlap=30&confidence=40&stroke=1&labels=false&format=json
2025-07-26 23:05:27 | ERROR    | server:detect_objects_in_frame:121 - 객체 감지 중 오류 발생: 403 Client Error: Forbidden for url: https://detect.roboflow.com/construction-vehicle-detection-pxc7c/2?api_key=qBE2GZub5BHSYkysR1kg&name=YOUR_IMAGE.jpg&overlap=30&confidence=40&stroke=1&labels=false&format=json
2025-07-26 23:05:30 | ERROR    | server:detect_objects_in_frame:121 - 객체 감지 중 오류 발생: 403 Client Error: Forbidden for url: https://detect.roboflow.com/construction-vehicle-detection-pxc7c/2?api_key=qBE2GZub5BHSYkysR1kg&name=YOUR_IMAGE.jpg&overlap=30&confidence=40&stroke=1&labels=false&format=json
2025-07-26 23:05:33 | ERROR    | server:detect_objects_in_frame:121 - 객체 감지 중 오류 발생: 403 Client Error: Forbidden for url: https://detect.roboflow.com/construction-vehicle-detection-pxc7c/2?api_key=qBE2GZub5BHSYkysR1kg&name=YOUR_IMAGE.jpg&overlap=30&confidence=40&stroke=1&labels=false&format=json
2025-07-26 23:05:36 | ERROR    | server:detect_objects_in_frame:121 - 객체 감지 중 오류 발생: 403 Client Error: Forbidden for url: https://detect.roboflow.com/construction-vehicle-detection-pxc7c/2?api_key=qBE2GZub5BHSYkysR1kg&name=YOUR_IMAGE.jpg&overlap=30&confidence=40&stroke=1&labels=false&format=json
2025-07-26 23:05:39 | ERROR    | server:detect_objects_in_frame:121 - 객체 감지 중 오류 발생: 403 Client Error: Forbidden for url: https://detect.roboflow.com/construction-vehicle-detection-pxc7c/2?api_key=qBE2GZub5BHSYkysR1kg&name=YOUR_IMAGE.jpg&overlap=30&confidence=40&stroke=1&labels=false&format=json
2025-07-26 23:05:42 | ERROR    | server:detect_objects_in_frame:121 - 객체 감지 중 오류 발생: 403 Client Error: Forbidden for url: https://detect.roboflow.com/construction-vehicle-detection-pxc7c/2?api_key=qBE2GZub5BHSYkysR1kg&name=YOUR_IMAGE.jpg&overlap=30&confidence=40&stroke=1&labels=false&format=json
2025-07-26 23:05:45 | ERROR    | server:detect_objects_in_frame:121 - 객체 감지 중 오류 발생: 403 Client Error: Forbidden for url: https://detect.roboflow.com/construction-vehicle-detection-pxc7c/2?api_key=qBE2GZub5BHSYkysR1kg&name=YOUR_IMAGE.jpg&overlap=30&confidence=40&stroke=1&labels=false&format=json
2025-07-26 23:05:48 | ERROR    | server:detect_objects_in_frame:121 - 객체 감지 중 오류 발생: 403 Client Error: Forbidden for url: https://detect.roboflow.com/construction-vehicle-detection-pxc7c/2?api_key=qBE2GZub5BHSYkysR1kg&name=YOUR_IMAGE.jpg&overlap=30&confidence=40&stroke=1&labels=false&format=json
2025-07-26 23:05:51 | ERROR    | server:detect_objects_in_frame:121 - 객체 감지 중 오류 발생: 403 Client Error: Forbidden for url: https://detect.roboflow.com/construction-vehicle-detection-pxc7c/2?api_key=qBE2GZub5BHSYkysR1kg&name=YOUR_IMAGE.jpg&overlap=30&confidence=40&stroke=1&labels=false&format=json
2025-07-26 23:05:54 | ERROR    | server:detect_objects_in_frame:121 - 객체 감지 중 오류 발생: 403 Client Error: Forbidden for url: https://detect.roboflow.com/construction-vehicle-detection-pxc7c/2?api_key=qBE2GZub5BHSYkysR1kg&name=YOUR_IMAGE.jpg&overlap=30&confidence=40&stroke=1&labels=false&format=json
2025-07-26 23:05:57 | ERROR    | server:detect_objects_in_frame:121 - 객체 감지 중 오류 발생: 403 Client Error: Forbidden for url: https://detect.roboflow.com/construction-vehicle-detection-pxc7c/2?api_key=qBE2GZub5BHSYkysR1kg&name=YOUR_IMAGE.jpg&overlap=30&confidence=40&stroke=1&labels=false&format=json
2025-07-26 23:06:00 | ERROR    | server:detect_objects_in_frame:121 - 객체 감지 중 오류 발생: 403 Client Error: Forbidden for url: https://detect.roboflow.com/construction-vehicle-detection-pxc7c/2?api_key=qBE2GZub5BHSYkysR1kg&name=YOUR_IMAGE.jpg&overlap=30&confidence=40&stroke=1&labels=false&format=json
2025-07-26 23:06:03 | ERROR    | server:detect_objects_in_frame:121 - 객체 감지 중 오류 발생: 403 Client Error: Forbidden for url: https://detect.roboflow.com/construction-vehicle-detection-pxc7c/2?api_key=qBE2GZub5BHSYkysR1kg&name=YOUR_IMAGE.jpg&overlap=30&confidence=40&stroke=1&labels=false&format=json
2025-07-26 23:06:06 | ERROR    | server:detect_objects_in_frame:121 - 객체 감지 중 오류 발생: 403 Client Error: Forbidden for url: https://detect.roboflow.com/construction-vehicle-detection-pxc7c/2?api_key=qBE2GZub5BHSYkysR1kg&name=YOUR_IMAGE.jpg&overlap=30&confidence=40&stroke=1&labels=false&format=json
2025-07-26 23:06:09 | ERROR    | server:detect_objects_in_frame:121 - 객체 감지 중 오류 발생: 403 Client Error: Forbidden for url: https://detect.roboflow.com/construction-vehicle-detection-pxc7c/2?api_key=qBE2GZub5BHSYkysR1kg&name=YOUR_IMAGE.jpg&overlap=30&confidence=40&stroke=1&labels=false&format=json
2025-07-26 23:06:12 | ERROR    | server:detect_objects_in_frame:121 - 객체 감지 중 오류 발생: 403 Client Error: Forbidden for url: https://detect.roboflow.com/construction-vehicle-detection-pxc7c/2?api_key=qBE2GZub5BHSYkysR1kg&name=YOUR_IMAGE.jpg&overlap=30&confidence=40&stroke=1&labels=false&format=json
2025-07-26 23:06:15 | ERROR    | server:detect_objects_in_frame:121 - 객체 감지 중 오류 발생: 403 Client Error: Forbidden for url: https://detect.roboflow.com/construction-vehicle-detection-pxc7c/2?api_key=qBE2GZub5BHSYkysR1kg&name=YOUR_IMAGE.jpg&overlap=30&confidence=40&stroke=1&labels=false&format=json
2025-07-26 23:06:18 | ERROR    | server:detect_objects_in_frame:121 - 객체 감지 중 오류 발생: 403 Client Error: Forbidden for url: https://detect.roboflow.com/construction-vehicle-detection-pxc7c/2?api_key=qBE2GZub5BHSYkysR1kg&name=YOUR_IMAGE.jpg&overlap=30&confidence=40&stroke=1&labels=false&format=json
2025-07-26 23:06:21 | ERROR    | server:detect_objects_in_frame:121 - 객체 감지 중 오류 발생: 403 Client Error: Forbidden for url: https://detect.roboflow.com/construction-vehicle-detection-pxc7c/2?api_key=qBE2GZub5BHSYkysR1kg&name=YOUR_IMAGE.jpg&overlap=30&confidence=40&stroke=1&labels=false&format=json
2025-07-26 23:06:24 | ERROR    | server:detect_objects_in_frame:121 - 객체 감지 중 오류 발생: 403 Client Error: Forbidden for url: https://detect.roboflow.com/construction-vehicle-detection-pxc7c/2?api_key=qBE2GZub5BHSYkysR1kg&name=YOUR_IMAGE.jpg&overlap=30&confidence=40&stroke=1&labels=false&format=json
2025-07-26 23:06:27 | ERROR    | server:detect_objects_in_frame:121 - 객체 감지 중 오류 발생: 403 Client Error: Forbidden for url: https://detect.roboflow.com/construction-vehicle-detection-pxc7c/2?api_key=qBE2GZub5BHSYkysR1kg&name=YOUR_IMAGE.jpg&overlap=30&confidence=40&stroke=1&labels=false&format=json
2025-07-26 23:06:31 | ERROR    | server:detect_objects_in_frame:121 - 객체 감지 중 오류 발생: 403 Client Error: Forbidden for url: https://detect.roboflow.com/construction-vehicle-detection-pxc7c/2?api_key=qBE2GZub5BHSYkysR1kg&name=YOUR_IMAGE.jpg&overlap=30&confidence=40&stroke=1&labels=false&format=json
2025-07-26 23:06:34 | ERROR    | server:detect_objects_in_frame:121 - 객체 감지 중 오류 발생: 403 Client Error: Forbidden for url: https://detect.roboflow.com/construction-vehicle-detection-pxc7c/2?api_key=qBE2GZub5BHSYkysR1kg&name=YOUR_IMAGE.jpg&overlap=30&confidence=40&stroke=1&labels=false&format=json
2025-07-26 23:06:37 | ERROR    | server:detect_objects_in_frame:121 - 객체 감지 중 오류 발생: 403 Client Error: Forbidden for url: https://detect.roboflow.com/construction-vehicle-detection-pxc7c/2?api_key=qBE2GZub5BHSYkysR1kg&name=YOUR_IMAGE.jpg&overlap=30&confidence=40&stroke=1&labels=false&format=json
2025-07-26 23:06:40 | ERROR    | server:detect_objects_in_frame:121 - 객체 감지 중 오류 발생: 403 Client Error: Forbidden for url: https://detect.roboflow.com/construction-vehicle-detection-pxc7c/2?api_key=qBE2GZub5BHSYkysR1kg&name=YOUR_IMAGE.jpg&overlap=30&confidence=40&stroke=1&labels=false&format=json
2025-07-26 23:06:43 | ERROR    | server:detect_objects_in_frame:121 - 객체 감지 중 오류 발생: 403 Client Error: Forbidden for url: https://detect.roboflow.com/construction-vehicle-detection-pxc7c/2?api_key=qBE2GZub5BHSYkysR1kg&name=YOUR_IMAGE.jpg&overlap=30&confidence=40&stroke=1&labels=false&format=json
